ID	Module	newScore	Score	LogFC	Symbol	MGI	URL	Process	Function	Component	Pathway
ENSMUSG00000023050		0.0	-4.85731430518896	-0.334040547610632	Map3k12	MGI:1346881	http://www.kegg.jp/dbget-bin/www_bget?mmu:26404				
ENSMUSG00000037025		0.0	-5.87697144714913	-0.0650705989077931	Foxa2	MGI:1347476	http://www.kegg.jp/dbget-bin/www_bget?mmu:15376				
ENSMUSG00000026576		0.0	-3.93336597559703	-1.26257185242093	Atp1b1	MGI:88108	http://www.kegg.jp/dbget-bin/www_bget?mmu:11931				
ENSMUSG00000029009		0.0	-3.46825542549421	0.440278053350333	Mthfr	MGI:106639	http://www.kegg.jp/dbget-bin/www_bget?mmu:17769				
ENSMUSG00000026575		0.0	-3.61940506107112	-1.11374391418728	Nme7	MGI:2449121	http://www.kegg.jp/dbget-bin/www_bget?mmu:171567				
ENSMUSG00000029004		0.0	-2.78043345962735	-0.771276539294709	Mll5	MGI:1924825	http://www.kegg.jp/dbget-bin/www_bget?mmu:69188				
ENSMUSG00000029003		0.0	-5.95694222139635	0.106417424770001	Mad2l2	MGI:1919140	http://www.kegg.jp/dbget-bin/www_bget?mmu:71890				
ENSMUSG00000031681		0.0	-2.9006255290029	-0.518916579356439	Smad1	MGI:109452	http://www.kegg.jp/dbget-bin/www_bget?mmu:17125				
ENSMUSG00000031683		0.0	-5.21348170287835	0.431597301475288	Lsm6	MGI:1925901	http://www.kegg.jp/dbget-bin/www_bget?mmu:78651				
ENSMUSG00000063856		0.0	-5.09065039319934	-0.250551903356393	Gpx1	MGI:104887	http://www.kegg.jp/dbget-bin/www_bget?mmu:14775				
ENSMUSG00000033991		0.0	-4.22254932186788	0.395148015713865	Ttc37	MGI:2679923	http://www.kegg.jp/dbget-bin/www_bget?mmu:218343				
ENSMUSG00000003227		0.0	-5.21390147431441	0.163041756292503	Edar	MGI:1343498	http://www.kegg.jp/dbget-bin/www_bget?mmu:13608				
ENSMUSG00000003226		0.0	-2.89864747826437	0.490895567813749	Ranbp2	MGI:894323	http://www.kegg.jp/dbget-bin/www_bget?mmu:19386				
ENSMUSG00000006589		0.0	-4.39837158373092	0.285063932284595	Aprt	MGI:88061	http://www.kegg.jp/dbget-bin/www_bget?mmu:11821				
ENSMUSG00000003228		0.0	-4.50696127923373	-0.230619466862159	Grk5	MGI:109161	http://www.kegg.jp/dbget-bin/www_bget?mmu:14773				
ENSMUSG00000056162		0.0	-5.8685508449562	0.0625751975786854	Cndp1	MGI:2451097	http://www.kegg.jp/dbget-bin/www_bget?mmu:338403				
ENSMUSG00000038264		0.0	-3.46883554179623	0.613869296265259	Sema7a	MGI:1306826	http://www.kegg.jp/dbget-bin/www_bget?mmu:20361				
ENSMUSG00000036813		0.0	-6.0682531620377	0.0337328401651866	Entpd8	MGI:1919340	http://www.kegg.jp/dbget-bin/www_bget?mmu:72090				
ENSMUSG00000056167		0.0	-4.06817012765603	-0.304692224091561	Cnot10	MGI:1926143	http://www.kegg.jp/dbget-bin/www_bget?mmu:78893				
ENSMUSG00000026976		0.0	-5.63737084046549	-0.199780743481215	Pax8	MGI:97492	http://www.kegg.jp/dbget-bin/www_bget?mmu:18510				
ENSMUSG00000026971		0.0	-6.01171120745746	-0.0400401326170989	Itgb6	MGI:96615	http://www.kegg.jp/dbget-bin/www_bget?mmu:16420				
ENSMUSG00000047182		0.0	-5.61251447973854	-0.138818284147092	Irs3	MGI:1194882	http://www.kegg.jp/dbget-bin/www_bget?mmu:16369				
ENSMUSG00000020561		0.0	-3.76507547160452	0.820424913967338	Twistnb	MGI:106292	http://www.kegg.jp/dbget-bin/www_bget?mmu:28071				
ENSMUSG00000022672		0.0	-3.33510280249784	-0.467643921878789	Prkdc	MGI:104779	http://www.kegg.jp/dbget-bin/www_bget?mmu:19090				
ENSMUSG00000004099		0.0	-2.46886923569617	0.537990902603928	Dnmt1	MGI:94912	http://www.kegg.jp/dbget-bin/www_bget?mmu:13433				
ENSMUSG00000020566		0.0	-5.53282387047687	0.10916273287521	Atp6v1c2	MGI:1916025	http://www.kegg.jp/dbget-bin/www_bget?mmu:68775				
ENSMUSG00000025588		0.0	-5.46812028923111	-0.148259029604633	Nat1	MGI:97279	http://www.kegg.jp/dbget-bin/www_bget?mmu:17960				
ENSMUSG00000022676		0.0	-2.3602334946454	-1.63667408663595	Snai2	MGI:1096393	http://www.kegg.jp/dbget-bin/www_bget?mmu:20583				
ENSMUSG00000025586		0.0	-3.96763049208772	-0.962106867185134	Cpeb1	MGI:108442	http://www.kegg.jp/dbget-bin/www_bget?mmu:12877				
ENSMUSG00000028755		0.0	-3.16996222327399	-0.637969004991941	Cda	MGI:1919519	http://www.kegg.jp/dbget-bin/www_bget?mmu:72269				
ENSMUSG00000025584		0.0	-6.02638050346671	-0.0439410257261012	Pde8a	MGI:1277116	http://www.kegg.jp/dbget-bin/www_bget?mmu:18584				
ENSMUSG00000028757		0.0	-2.49527367501944	0.699117665947878	Ddost	MGI:1194508	http://www.kegg.jp/dbget-bin/www_bget?mmu:13200				
ENSMUSG00000028750		0.0	-6.16492678225835	0.0146974518074972	Pla2g2c	MGI:106638	http://www.kegg.jp/dbget-bin/www_bget?mmu:18781				
ENSMUSG00000028751		0.0	-6.1053584598826	-0.0250639722338297	Pla2g2e	MGI:1349660	http://www.kegg.jp/dbget-bin/www_bget?mmu:26970				
ENSMUSG00000025580		0.0	-6.18419824070939	-0.0123741500082006	Eif4a3	MGI:1923731	http://www.kegg.jp/dbget-bin/www_bget?mmu:192170				
ENSMUSG00000029173		0.0	-4.89672623330534	-0.255118952876025	Sepsecs	MGI:1098791	http://www.kegg.jp/dbget-bin/www_bget?mmu:211006				
ENSMUSG00000003316		0.0	-5.69080884401873	-0.132407213761254	Glg1	MGI:104967	http://www.kegg.jp/dbget-bin/www_bget?mmu:20340				
ENSMUSG00000029171		0.0	-4.94559834487088	-0.20839913362311	Pgm1	MGI:97564	http://www.kegg.jp/dbget-bin/www_bget?mmu:66681				
ENSMUSG00000025479		0.0	-5.53884822927068	0.169851761614133	Cyp2e1	MGI:88607	http://www.kegg.jp/dbget-bin/www_bget?mmu:13106				
ENSMUSG00000029919		0.0	-4.84091748877434	-0.238001530940311	Hpgds	MGI:1859384	http://www.kegg.jp/dbget-bin/www_bget?mmu:54486				
ENSMUSG00000029176		0.0	-3.04060858667717	-0.503470466018615	Anapc4	MGI:1098673	http://www.kegg.jp/dbget-bin/www_bget?mmu:52206				
ENSMUSG00000057342		0.0	-4.8537337045977	-0.20413506111685	Sphk2	MGI:1861380	http://www.kegg.jp/dbget-bin/www_bget?mmu:56632				
ENSMUSG00000029916		0.0	-3.89298083968717	0.373336567941373	Agk	MGI:1917173	http://www.kegg.jp/dbget-bin/www_bget?mmu:69923				
ENSMUSG00000025477		0.0	-1.50008790174672	0.992144894438394	Inpp5a	MGI:2686961	http://www.kegg.jp/dbget-bin/www_bget?mmu:212111				
ENSMUSG00000043089		0.0	-4.47513521066388	-0.27871864129581	Mmp1a	MGI:1933846	http://www.kegg.jp/dbget-bin/www_bget?mmu:83995				
ENSMUSG00000047501		0.0	-6.01535749451507	-0.0650382191196183	Cldn4	MGI:1313314	http://www.kegg.jp/dbget-bin/www_bget?mmu:12740				
ENSMUSG00000025278		0.0	-3.61575972103678	0.524400178057282	Flnb	MGI:2446089	http://www.kegg.jp/dbget-bin/www_bget?mmu:286940				
ENSMUSG00000048616		0.0	-4.11460113439371	0.407950038618186	Nog	MGI:104327	http://www.kegg.jp/dbget-bin/www_bget?mmu:18121				
ENSMUSG00000024885		0.0	-6.07422315170698	-0.0387162846235318	Aldh3b1	MGI:1914939	http://www.kegg.jp/dbget-bin/www_bget?mmu:67689				
ENSMUSG00000025270		0.0	-6.2165978230383	-0.00774176707705984	Alas2	MGI:87990	http://www.kegg.jp/dbget-bin/www_bget?mmu:11656				
ENSMUSG00000025271		0.0	-5.26024201375866	-0.165567228131819	Pfkfb1	MGI:107816	http://www.kegg.jp/dbget-bin/www_bget?mmu:18639				
ENSMUSG00000022589		0.0	-6.05011862907258	0.0335441661436831	Cyp11b2	MGI:88584	http://www.kegg.jp/dbget-bin/www_bget?mmu:13072				
ENSMUSG00000052392		0.0	-4.57804779412029	-0.221552227020583	Acot4	MGI:2159621	http://www.kegg.jp/dbget-bin/www_bget?mmu:171282				
ENSMUSG00000042842		0.0	-5.53531659321815	0.519096902849965	Serpinb6b	MGI:894688	http://www.kegg.jp/dbget-bin/www_bget?mmu:20708				
ENSMUSG00000042594		0.0	-3.76930818757642	0.368885035778799	Sh2b3	MGI:893598	http://www.kegg.jp/dbget-bin/www_bget?mmu:16923				
ENSMUSG00000037111		0.0	-4.93838480100336	0.232631798814339	Setd7	MGI:1920501	http://www.kegg.jp/dbget-bin/www_bget?mmu:73251				
ENSMUSG00000029752		0.0	-4.89358054581781	0.275289425073665	Asns	MGI:1350929	http://www.kegg.jp/dbget-bin/www_bget?mmu:27053				
ENSMUSG00000049091		0.0	-3.34403924006411	0.434199289767022	Sephs2	MGI:108388	http://www.kegg.jp/dbget-bin/www_bget?mmu:20768				
ENSMUSG00000029757		0.0	-6.22479644881808	0.00365807174694646	Dync1i1	MGI:107743	http://www.kegg.jp/dbget-bin/www_bget?mmu:13426				
ENSMUSG00000025791		0.0	-5.77298891046924	-0.114427307779223	Pgm2	MGI:97565	http://www.kegg.jp/dbget-bin/www_bget?mmu:72157				
ENSMUSG00000057163		0.0	-5.6222481566386	-0.0931699468040318	Prss2	MGI:102759	http://www.kegg.jp/dbget-bin/www_bget?mmu:22072				
ENSMUSG00000072235		0.0	-5.44845076891108	0.118218770098291	Tuba1a	MGI:98869	http://www.kegg.jp/dbget-bin/www_bget?mmu:22142				
ENSMUSG00000020695		0.0	-4.19667264021298	0.370806225827885	Mrc2	MGI:107818	http://www.kegg.jp/dbget-bin/www_bget?mmu:17534				
ENSMUSG00000026922		0.0	-5.49771223946197	-0.346879934741595	Agpat2	MGI:1914762	http://www.kegg.jp/dbget-bin/www_bget?mmu:67512				
ENSMUSG00000020691		0.0	-3.28109968557148	-0.575059876739652	Mettl2	MGI:1289171	http://www.kegg.jp/dbget-bin/www_bget?mmu:52686				
ENSMUSG00000000127		0.0	-2.66447217405276	1.3899270617194	Fer	MGI:105917	http://www.kegg.jp/dbget-bin/www_bget?mmu:14158				
ENSMUSG00000036585		0.0	-5.96792053266098	0.0479905774334422	Fgf1	MGI:95515	http://www.kegg.jp/dbget-bin/www_bget?mmu:14164				
ENSMUSG00000019987		0.0	-4.67875853784025	0.203461259689719	Arg1	MGI:88070	http://www.kegg.jp/dbget-bin/www_bget?mmu:11846				
ENSMUSG00000029597		0.0	-5.8185439042716	0.0946747943271046	Sds	MGI:98270	http://www.kegg.jp/dbget-bin/www_bget?mmu:231691				
ENSMUSG00000022477		0.0	-3.86577584795949	0.555422183764571	Aco2	MGI:87880	http://www.kegg.jp/dbget-bin/www_bget?mmu:11429				
ENSMUSG00000022476		0.0	-4.80597917434029	-0.234525564216881	Polr3h	MGI:1926179	http://www.kegg.jp/dbget-bin/www_bget?mmu:78929				
ENSMUSG00000022474		0.0	-3.13155160793215	0.778087607607273	Pmm1	MGI:1353418	http://www.kegg.jp/dbget-bin/www_bget?mmu:29858				
ENSMUSG00000016255		0.0	-6.17360651647232	0.0145756077195873	Tubb1	MGI:107814	http://www.kegg.jp/dbget-bin/www_bget?mmu:545486				
ENSMUSG00000048376		0.0	-1.4449313838243	0.859672653485985	F2r	MGI:101802	http://www.kegg.jp/dbget-bin/www_bget?mmu:14062				
ENSMUSG00000016252		0.0	-5.14829658566617	0.148121752485485	Atp5e	MGI:1855697	http://www.kegg.jp/dbget-bin/www_bget?mmu:67126				
ENSMUSG00000035239		0.0	-4.0736421063219	-0.384250659925896	Neu3	MGI:1355305	http://www.kegg.jp/dbget-bin/www_bget?mmu:50877				
ENSMUSG00000004951		0.0	-5.74751213409937	0.0756502391486903	Hspb1	MGI:96240	http://www.kegg.jp/dbget-bin/www_bget?mmu:15507				
ENSMUSG00000043857		0.0	-6.21334682243588	0.00696400387875598	Mgat5b	MGI:3606200	http://www.kegg.jp/dbget-bin/www_bget?mmu:268510				
ENSMUSG00000036960		0.0	-5.71490828019729	0.113372393722163	Clca5	MGI:2139758	http://www.kegg.jp/dbget-bin/www_bget?mmu:229933				
ENSMUSG00000036961		0.0	-2.91021329077045	0.466573931668228	Wnt8b	MGI:109485	http://www.kegg.jp/dbget-bin/www_bget?mmu:22423				
ENSMUSG00000021108		0.0	-4.90447597437042	0.207588356171399	Prkch	MGI:97600	http://www.kegg.jp/dbget-bin/www_bget?mmu:18755				
ENSMUSG00000021109		0.0	-1.89904861546976	-0.868626784347421	Hif1a	MGI:106918	http://www.kegg.jp/dbget-bin/www_bget?mmu:15251				
ENSMUSG00000051732		0.0	-5.81812359750004	-0.0860601224621357	Pabpc2	MGI:1349723	http://www.kegg.jp/dbget-bin/www_bget?mmu:18459				
ENSMUSG00000021120		0.0	-4.42577457315212	-0.909029547444202	Pigh	MGI:99463	http://www.kegg.jp/dbget-bin/www_bget?mmu:110417				
ENSMUSG00000052914		0.0	-4.26479757856844	-0.540896891729159	Cyp2j6	MGI:1270148	http://www.kegg.jp/dbget-bin/www_bget?mmu:13110				
ENSMUSG00000052539		0.0	-4.04186671056679	0.424999020708259	Magi3	MGI:1923484	http://www.kegg.jp/dbget-bin/www_bget?mmu:99470				
ENSMUSG00000035237		0.0	-4.09499097671774	-0.360294926782988	Lcat	MGI:96755	http://www.kegg.jp/dbget-bin/www_bget?mmu:16816				
ENSMUSG00000032492		0.0	-6.08420999370811	-0.0514580431043552	Pth1r	MGI:97801	http://www.kegg.jp/dbget-bin/www_bget?mmu:19228				
ENSMUSG00000040618		0.0	-4.36902777338642	0.491721233585414	Pck2	MGI:1860456	http://www.kegg.jp/dbget-bin/www_bget?mmu:74551				
ENSMUSG00000020184		0.0	-0.927366498242641	1.11754695033535	Mdm2	MGI:96952	http://www.kegg.jp/dbget-bin/www_bget?mmu:17246				
ENSMUSG00000002068		0.0	-3.46817817291082	0.696391754440164	Ccne1	MGI:88316	http://www.kegg.jp/dbget-bin/www_bget?mmu:12447				
ENSMUSG00000028405		0.0	-4.31247755839861	0.473222112123018	Aco1	MGI:87879	http://www.kegg.jp/dbget-bin/www_bget?mmu:11428				
ENSMUSG00000045038		0.0	-3.29575805228417	-0.642222867750135	Prkce	MGI:97599	http://www.kegg.jp/dbget-bin/www_bget?mmu:18754				
ENSMUSG00000028402		0.0	-3.35353584058164	-0.581934259577705	Mpdz	MGI:1343489	http://www.kegg.jp/dbget-bin/www_bget?mmu:17475				
ENSMUSG00000038886		0.0	-2.27538332341508	-0.621328494780036	Man2a2	MGI:2150656	http://www.kegg.jp/dbget-bin/www_bget?mmu:140481				
ENSMUSG00000038888		0.0	-5.98974698722789	0.0673362536453439	Ctu1	MGI:2385277	http://www.kegg.jp/dbget-bin/www_bget?mmu:233189				
ENSMUSG00000066687		0.0	-5.76302830235093	-0.102224512385171	Zbtb16	MGI:103222	http://www.kegg.jp/dbget-bin/www_bget?mmu:235320				
ENSMUSG00000018341		0.0	-6.12026714160261	0.0316083521997887	Il12rb2	MGI:1270861	http://www.kegg.jp/dbget-bin/www_bget?mmu:16162				
ENSMUSG00000028530		0.0	-2.37271257452941	1.72442832854885	Jak1	MGI:96628	http://www.kegg.jp/dbget-bin/www_bget?mmu:16451				
ENSMUSG00000038486		0.0	-5.05918531416447	-0.239825693102657	Sv2a	MGI:1927139	http://www.kegg.jp/dbget-bin/www_bget?mmu:64051				
ENSMUSG00000028538		0.0	-2.24709223666062	1.00879629236975	St3gal3	MGI:1316659	http://www.kegg.jp/dbget-bin/www_bget?mmu:20441				
ENSMUSG00000025059		0.0	-3.80422296584895	0.484569271272431	Gyk	MGI:106594	http://www.kegg.jp/dbget-bin/www_bget?mmu:14933				
ENSMUSG00000025728		0.0	-2.77125437949737	0.634199365825772	Pigq	MGI:1333114	http://www.kegg.jp/dbget-bin/www_bget?mmu:14755				
ENSMUSG00000048379		0.0	-4.27924631331332	-0.289087715322353	Socs4	MGI:1914546	http://www.kegg.jp/dbget-bin/www_bget?mmu:67296				
ENSMUSG00000032308		0.0	-5.16116762857535	-0.192730667320548	Ulk3	MGI:1918992	http://www.kegg.jp/dbget-bin/www_bget?mmu:71742				
ENSMUSG00000007783		0.0	-3.92676374299177	-0.332868274960039	Cpt1c	MGI:2446526	http://www.kegg.jp/dbget-bin/www_bget?mmu:78070				
ENSMUSG00000029713		0.0	-4.42295334858047	0.668575239761523	Gnb2	MGI:95784	http://www.kegg.jp/dbget-bin/www_bget?mmu:14693				
ENSMUSG00000050917		0.0	-6.12227635701403	-0.0377342269296088	Fgf4	MGI:95518	http://www.kegg.jp/dbget-bin/www_bget?mmu:14175				
ENSMUSG00000032303		0.0	-5.39431216671258	-0.146001759482245	Chrna3	MGI:87887	http://www.kegg.jp/dbget-bin/www_bget?mmu:110834				
ENSMUSG00000042428		0.0	-4.71962850395683	-0.198163761719304	Mgat3	MGI:104532	http://www.kegg.jp/dbget-bin/www_bget?mmu:17309				
ENSMUSG00000032306		0.0	-3.93063652020527	0.48471863488524	Mpi	MGI:97075	http://www.kegg.jp/dbget-bin/www_bget?mmu:110119				
ENSMUSG00000006307		0.0	-5.46803127966059	0.214473527564663	Wbp7	MGI:109565	http://www.kegg.jp/dbget-bin/www_bget?mmu:75410				
ENSMUSG00000029247		0.0	-5.40452937894024	0.142417759304049	Paics	MGI:1914304	http://www.kegg.jp/dbget-bin/www_bget?mmu:67054				
ENSMUSG00000006304		0.0	-6.05905893677296	0.0397485818788237	Arpc2	MGI:1923959	http://www.kegg.jp/dbget-bin/www_bget?mmu:76709				
ENSMUSG00000021577		0.0	-5.38765018101178	0.174802151321123	Sdha	MGI:1914195	http://www.kegg.jp/dbget-bin/www_bget?mmu:66945				
ENSMUSG00000028247		0.0	-5.37796082255726	0.186813551589463	Coq3	MGI:101813	http://www.kegg.jp/dbget-bin/www_bget?mmu:230027				
ENSMUSG00000064330		0.0	-5.45556675901316	0.136842450424611	Pde6h	MGI:1925850	http://www.kegg.jp/dbget-bin/www_bget?mmu:78600				
ENSMUSG00000029710		0.0	-5.99860649561835	0.140757293562557	Ephb4	MGI:104757	http://www.kegg.jp/dbget-bin/www_bget?mmu:13846				
ENSMUSG00000024052		0.0	-1.23298190127603	1.04944628510156	Lpin2	MGI:1891341	http://www.kegg.jp/dbget-bin/www_bget?mmu:64898				
ENSMUSG00000042333		0.0	-5.18065026565389	-0.258936889985647	Tnfrsf14	MGI:2675303	http://www.kegg.jp/dbget-bin/www_bget?mmu:230979				
ENSMUSG00000045103		0.0	-5.30373785118913	0.134857362068702	Dmd	MGI:94909	http://www.kegg.jp/dbget-bin/www_bget?mmu:13405				
ENSMUSG00000068798		0.0	-4.99680444353424	-0.187220672008436	Rap1a	MGI:97852	http://www.kegg.jp/dbget-bin/www_bget?mmu:109905				
ENSMUSG00000063694		0.0	-2.30596162326659	NaN	Cycs	MGI:88578	http://www.kegg.jp/dbget-bin/www_bget?mmu:13063				
ENSMUSG00000044986		0.0	-6.21378904487636	-0.00778766191350014	Tst	MGI:98852	http://www.kegg.jp/dbget-bin/www_bget?mmu:22117				
ENSMUSG00000005610		0.0	-3.89875918823793	0.407753238703521	Eif4g2	MGI:109207	http://www.kegg.jp/dbget-bin/www_bget?mmu:13690				
ENSMUSG00000038732		0.0	-4.913555278441	0.371514723673427	Mboat1	MGI:2387184	http://www.kegg.jp/dbget-bin/www_bget?mmu:218121				
ENSMUSG00000002307		0.0	-6.1296103587044	0.0283341596952654	Daxx	MGI:1197015	http://www.kegg.jp/dbget-bin/www_bget?mmu:13163				
ENSMUSG00000032018		0.0	-1.66206772542111	1.38997767544341	Sc5d	MGI:1353611	http://www.kegg.jp/dbget-bin/www_bget?mmu:235293				
ENSMUSG00000035057		0.0	-4.19401196292766	-0.266226423212473	4933434I20Rik	MGI:1914805	http://www.kegg.jp/dbget-bin/www_bget?mmu:67555				
ENSMUSG00000032011		0.0	-1.19333239266024	1.96124648021563	Thy1	MGI:98747	http://www.kegg.jp/dbget-bin/www_bget?mmu:21838				
ENSMUSG00000032012		0.0	-5.75820475344587	0.0795790112860354	Pvrl1	MGI:1926483	http://www.kegg.jp/dbget-bin/www_bget?mmu:58235				
ENSMUSG00000029491		0.0	-6.03298240589557	-0.0460408123054356	Pde6b	MGI:97525	http://www.kegg.jp/dbget-bin/www_bget?mmu:18587				
ENSMUSG00000078676		0.0	-5.08303100512933	0.161444767585124	Casc3	MGI:2179723	http://www.kegg.jp/dbget-bin/www_bget?mmu:192160				
ENSMUSG00000017721		0.0	-5.35690099761885	0.165553537853298	Pigt	MGI:1926178	http://www.kegg.jp/dbget-bin/www_bget?mmu:78928				
ENSMUSG00000023982		0.0	-5.13072956101449	-0.3127317862405	Guca1a	MGI:102770	http://www.kegg.jp/dbget-bin/www_bget?mmu:14913				
ENSMUSG00000004939		0.0	-6.16968297151706	0.013699115902836	Nmrk2	MGI:1916814	http://www.kegg.jp/dbget-bin/www_bget?mmu:69564				
ENSMUSG00000053460		0.0	-4.32419988212991	-0.287486991890679	Ggcx	MGI:1927655	http://www.kegg.jp/dbget-bin/www_bget?mmu:56316				
ENSMUSG00000004934		0.0	-3.35856586738381	0.506690254626329	Pias4	MGI:2136940	http://www.kegg.jp/dbget-bin/www_bget?mmu:59004				
ENSMUSG00000034684		0.0	-4.22158122587176	0.354101214617836	Sema3f	MGI:1096347	http://www.kegg.jp/dbget-bin/www_bget?mmu:20350				
ENSMUSG00000021774		0.0	-5.90527717894718	-0.0608745208281002	Ube2e1	MGI:107411	http://www.kegg.jp/dbget-bin/www_bget?mmu:22194				
ENSMUSG00000044365		0.0	-5.20378502472639	0.189915839620917	Cxxc4	MGI:2442112	http://www.kegg.jp/dbget-bin/www_bget?mmu:319478				
ENSMUSG00000022901		0.0	-5.22057525032703	-0.14598569952257	Cd86	MGI:101773	http://www.kegg.jp/dbget-bin/www_bget?mmu:12524				
ENSMUSG00000029622		0.0	-3.74102497924873	0.337996402995215	Arpc1b	MGI:1343142	http://www.kegg.jp/dbget-bin/www_bget?mmu:11867				
ENSMUSG00000070473		0.0	-5.36579882057924	-0.166140983050546	Cldn3	MGI:1329044	http://www.kegg.jp/dbget-bin/www_bget?mmu:12739				
ENSMUSG00000027434		0.0	-4.83485601478995	0.249612441087691	Nkx2-2	MGI:97347	http://www.kegg.jp/dbget-bin/www_bget?mmu:18088				
ENSMUSG00000028868		0.0	-2.27390156191842	1.40825266446927	Wasf2	MGI:1098641	http://www.kegg.jp/dbget-bin/www_bget?mmu:242687				
ENSMUSG00000020357		0.0	-5.75813615265633	0.0840291068120124	Flt4	MGI:95561	http://www.kegg.jp/dbget-bin/www_bget?mmu:14257				
ENSMUSG00000028011		0.0	-5.61028831417609	-0.12805147463565	Tdo2	MGI:1928486	http://www.kegg.jp/dbget-bin/www_bget?mmu:56720				
ENSMUSG00000015474		0.0	-6.13127518456013	-0.0441447431143427	Ppt2	MGI:1860075	http://www.kegg.jp/dbget-bin/www_bget?mmu:54397				
ENSMUSG00000039913		0.0	-4.77730995800692	-0.246374906619433	Pak7	MGI:1920334	http://www.kegg.jp/dbget-bin/www_bget?mmu:241656				
ENSMUSG00000044674		0.0	-1.72879865675609	1.78377139887303	Fzd1	MGI:1196625	http://www.kegg.jp/dbget-bin/www_bget?mmu:14362				
ENSMUSG00000078815		0.0	-5.26896634877116	-0.150346729264503	Cacng6	MGI:1859168	http://www.kegg.jp/dbget-bin/www_bget?mmu:54378				
ENSMUSG00000015478		0.0	-1.65871489311612	0.866782993251766	Rnf5	MGI:1860076	http://www.kegg.jp/dbget-bin/www_bget?mmu:54197				
ENSMUSG00000078810		0.0	-6.22925585940617	0.00337803894875086	Gp6	MGI:1889810	http://www.kegg.jp/dbget-bin/www_bget?mmu:243816				
ENSMUSG00000032473		0.0	-4.446809686917	0.371323500673153	Cldn18	MGI:1929209	http://www.kegg.jp/dbget-bin/www_bget?mmu:56492				
ENSMUSG00000032470		0.0	-4.39329106437858	-0.523839177491025	Mras	MGI:1100856	http://www.kegg.jp/dbget-bin/www_bget?mmu:17532				
ENSMUSG00000025892		0.0	-5.37047503354897	0.124735104734952	Gria4	MGI:95811	http://www.kegg.jp/dbget-bin/www_bget?mmu:14802				
ENSMUSG00000033308		0.0	-5.17950150169648	-0.473849641206008	Dpyd	MGI:2139667	http://www.kegg.jp/dbget-bin/www_bget?mmu:99586				
ENSMUSG00000033307		0.0	0.180403636270759	-0.0489806314058082	Mif	MGI:96982	http://www.kegg.jp/dbget-bin/www_bget?mmu:17319				
ENSMUSG00000053007		0.0	-3.83681989697315	-0.442388944795677	Creb5	MGI:2443973	http://www.kegg.jp/dbget-bin/www_bget?mmu:231991				
ENSMUSG00000032478		0.0	-6.22426417743166	-0.00447105473442674	Nme6	MGI:1861676	http://www.kegg.jp/dbget-bin/www_bget?mmu:54369				
ENSMUSG00000036155		0.0	-3.63886175319545	-0.478035783343871	Mgat5	MGI:894701	http://www.kegg.jp/dbget-bin/www_bget?mmu:107895				
ENSMUSG00000024182		0.0	-3.3481528874096	0.512170253050457	Axin1	MGI:1096327	http://www.kegg.jp/dbget-bin/www_bget?mmu:12005				
ENSMUSG00000032271		0.0	-5.72489726780472	-0.166993498632478	Nnmt	MGI:1099443	http://www.kegg.jp/dbget-bin/www_bget?mmu:18113				
ENSMUSG00000032274		0.0	-6.21769094609479	-0.00694744430753266	Cyp19a1	MGI:88587	http://www.kegg.jp/dbget-bin/www_bget?mmu:13075				
ENSMUSG00000024456		0.0	-4.51023100358939	0.395383068308466	Diap1	MGI:1194490	http://www.kegg.jp/dbget-bin/www_bget?mmu:13367				
ENSMUSG00000021974		0.0	-4.13002291509782	-0.366646725742042	Fgf9	MGI:104723	http://www.kegg.jp/dbget-bin/www_bget?mmu:14180				
ENSMUSG00000032279		0.0	-4.43623875265733	0.242317235798492	Idh3a	MGI:1915084	http://www.kegg.jp/dbget-bin/www_bget?mmu:67834				
ENSMUSG00000021978		0.0	-5.68579766784094	0.11771650989968	Extl3	MGI:1860765	http://www.kegg.jp/dbget-bin/www_bget?mmu:54616				
ENSMUSG00000034616		0.0	-3.05658474363277	-0.462231422806088	Ssh3	MGI:2683546	http://www.kegg.jp/dbget-bin/www_bget?mmu:245857				
ENSMUSG00000037337		0.0	-4.67100510742772	-0.251376447470471	Map4k1	MGI:1346882	http://www.kegg.jp/dbget-bin/www_bget?mmu:26411				
ENSMUSG00000022751		0.0	-3.6850757911037	-0.715319752155985	Nit2	MGI:1261838	http://www.kegg.jp/dbget-bin/www_bget?mmu:52633				
